paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
66,348,Greeks,Greek civilization,0.6274492309632601,False,0.86,"Entity 1 refers to the people (the Greeks, Hellenistic Greeks) while Entity 2 refers to the civilization/cultural inheritance of ancient Greece. These are closely related but are different entity types (collective people vs. cultural entity). They are not strictly identical and should not be merged."
66,348,Greeks,Gauls,0.6220267047733946,False,0.85,"The two entities refer to distinct collective peoples: Greeks (people of Greece, including Hellenistic Greeks) and Gauls (Celtic peoples from the north who raided Rome). They are different groups, time-overlapping but not identical."
66,348,Roman thinkers,Roman army,0.6203207002097633,False,0.95,The two entities refer to different kinds of collectives: one is a group of people (thinkers/intellectuals) and the other is a military organization (the Roman army). They are related culturally and historically but are not the same singular entity and should not be merged.
66,348,Greek civilization,Greeks,0.6184365121703477,False,0.9,"Entity 1 describes the cultural/civilizational aspect (Greek civilization, cultural heritage). Entity 2 denotes the people (Greeks), including Hellenistic Greeks. These are related but distinct concepts: a civilization/culture vs the people who constitute it. They should not be merged because type and referent differ (culture vs collective people)."
66,348,Greeks,Greek cities (western),0.6163141522864974,False,0.87,"Entity 1 denotes the broad, pan-Hellenic people of Greece (including Hellenistic Greeks). Entity 2 denotes a subset: Greek cities in the western Mediterranean (western Greek city-states). They are related (subset) but not strictly identical; one is the general ethnic/cultural group, the other is a specific regional subset (western Greek cities). Therefore they should not be merged."
66,348,Livy,Polybius,0.612109567010033,False,0.73,"Livy and Polybius are distinct ancient historians from different periods and backgrounds: Livy (Titus Livius) was a Roman historian who wrote a patriotic history of Rome; Polybius was a Greek historian taken to Rome as a hostage and known for a more analytical, Thucydidean approach. They are not the same individual."
66,348,Greek civilization,Hellenization,0.611276660011072,False,0.87,"The two mentions refer to closely related concepts but are not strictly identical. ""Greek civilization"" denotes the civilization and cultural/intellectual heritage of ancient Greece as a broad entity, while ""Hellenization"" denotes the process by which Greek culture spread and was adopted by other peoples. One is the cultural entity itself; the other is the diffusion/process of that culture. They are related (the latter describes the spread of the former) but not the same referent and thus should not be merged."
66,348,Greeks,Carthage,0.610807707408992,False,0.98,"The two entities refer to distinct historical groups: one is the Greeks (a people/cultural group, including Hellenistic Greeks) and the other is Carthage (a Phoenician city-state and its inhabitants). They are different in type, identity, geography, and historical role, so they should not be merged."
66,348,Stoicism,Greek civilization,0.6065932816370043,False,0.86,Stoicism is a specific philosophical school originating in Hellenistic Greece and influential in Rome; Greek civilization is the broad culture and civilization. They are related but not identical—one (Stoicism) is a subset of the other (Greek cultural/intellectual heritage). Therefore they should not be merged.
66,348,Roman thinkers,Latins,0.6063163370509951,False,0.8,"'Roman thinkers' denotes a category of intellectuals from Rome (thinkers concerned with moral and political traditions). 'Latins' denotes an ethnic/linguistic people of Latium/Campania including the city of Rome — a broader ethnic group, not specifically intellectuals. They are related (Roman thinkers would be drawn from Romans/Latins) but they are not the same entity: one is a professional/intellectual subset, the other an ethnic/people group. Therefore they should not be merged."
66,348,Greeks,Kings of Rome,0.6054787452144588,False,0.95,"The two entities refer to distinct concepts: one is an ethnic/cultural group (Greeks/Hellenistic Greeks), the other is a collective office/series of rulers of early Rome (Kings of Rome). They are related historically but not the same entity, so they should not be merged."
66,348,Epicureanism,Greek civilization,0.6033903388428061,False,0.94,Epicureanism is a specific Hellenistic philosophical school; Greek civilization is the broad cultural and civilizational category that includes many philosophies (including Epicureanism) but is not identical to any single school. They are related but distinct entities.
67,349,medieval Europe,Europe,0.7286331966134051,False,0.82,"'medieval Europe' refers to the region of Europe during the Middle Ages (a temporal subregion/period of Europe), while 'Europe' denotes the continent/region more generally and across periods. These are related but not strictly identical: one is the general place (Europe), the other is Europe in a specific historical period. They should not be merged."
67,349,medieval Europe,Roman Mediterranean,0.7201410425140738,False,0.86,"These refer to different historical regions/timeframes. ""Roman Mediterranean"" denotes the Mediterranean world under Roman institutions and control; ""medieval Europe"" denotes the post-Roman, Middle Ages European region that inherited some Roman legal codification. They are related (the latter inherits from the former) but are not the same entity."
67,349,medieval Europe,western Mediterranean,0.6516536611594201,False,0.96,"'medieval Europe' (a broad historical region/period in Europe after the fall of Rome) is not the same as 'western Mediterranean' (a geographic subregion around the western part of the Mediterranean Sea, relevant to conflicts like Rome vs Carthage). They are distinct places/regions with different geographic scope, time focus, and historical contexts, so they should not be merged."
67,349,medieval Europe,Germany,0.6227643439842617,False,0.88,"'medieval Europe' (a broad historical region/period) and 'Germany' (a specific geographic/ political region) are distinct: medieval Europe refers to a temporal and cultural region across much of Europe, whereas Germany denotes a particular region/land that existed within Europe. They are related but not identical."
67,349,medieval Europe,Romania,0.6185916629224664,False,0.92,"'medieval Europe' (a broad regional/historical designation covering much of the European continent in the Middle Ages) and 'Romania' (a specific geographic/political region and later nation, historically associated with Dacia) are distinct: one is a wide temporal-geographic region, the other a specific territory/region/nation. They are related historically but not identical."
67,349,medieval Europe,Greece,0.6174579209147761,False,0.95,"These are different geographic/historical regions. ""medieval Europe"" refers to Europe in the Middle Ages (post-Roman Western/European polities and legal inheritance), while ""Greece"" is a distinct region with its own ancient culture that influenced later civilizations. They are related historically but are not the same entity."
67,349,medieval Europe,Egypt,0.6032059706679778,False,0.97,"The two entities refer to distinct geographic regions and historical contexts: 'medieval Europe' is a broad regional period/place in Europe, while 'Egypt' is a distinct region in North Africa with specific Roman-era events. They are not the same entity and should not be merged."
67,349,jurisconsults,Roman thinkers,0.6021260341755662,False,0.86,"'jurisconsults' refers specifically to Roman legal experts (jurists) who produced legal commentary in 2nd–early 3rd century AD. 'Roman thinkers' is a broad label for thinkers from Rome concerned with moral and political traditions. The two are related (jurisconsults are a subset of Roman thinkers) but not strictly identical: one is a specific professional/legal subgroup, the other is a general category of intellectuals. They should not be merged."
68,350,Roman civilization,Roman culture,0.7315177372523302,True,0.88,"Both entries describe the culture/civilization of Rome. 'Roman civilization' and 'Roman culture' are referring to the same broad cultural entity (the culture of Rome, its characteristics and influences). Differences are wording only (one emphasizes material monuments, the other Greek influences), not distinct entities."
68,350,Babylon,Rome,0.6548923025723233,False,0.96,"Babylon and Rome are distinct historical cities with separate histories, geographies, and political identities. The descriptions reference Rome-specific institutions, events, and periods (Republic, Caesar, Senate) that do not apply to Babylon. There is no indication they refer to the same place or entity."
68,350,Roman culture (Roman civilization),Roman sculpture,0.6502824061845996,False,0.85,"'Roman culture' (Roman civilization) is a broad cultural/political entity encompassing all aspects of Rome's civilization, while 'Roman sculpture' is a specific subdomain/art form within that culture. They are related but not identical: one is the whole culture/civilization, the other is a specific artistic component. Therefore they should not be merged."
68,350,Roman culture (Roman civilization),Greek civilization,0.6424916292785301,False,0.98,"The two entities describe distinct cultural civilizations: one is Roman culture/civilization, the other is Greek civilization. They are related (Greek influence on Rome) but not identical."
68,350,Atlas Mountains,Africa,0.6234303296543897,False,0.9,"Atlas Mountains and Africa are distinct geographical entities: the Atlas Mountains are a mountain range in northwest Africa, while Africa (in these descriptions) refers to the entire region/continent where Roman campaigns and Hannibal's defeat occurred. They are related (the mountains lie within Africa) but not identical."
68,350,Atlas Mountains,Alps,0.6044348055971875,False,0.95,The Alps and the Atlas Mountains are distinct mountain ranges in different regions: the Alps are in Europe (crossed by Hannibal) while the Atlas Mountains are in North Africa. They are similar geographic feature types but not the same entity.
68,350,Roman culture (Roman civilization),Romans,0.6034906283989728,False,0.9,"Entity 1 denotes the culture/civilization of ancient Rome (a cultural/historical phenomenon). Entity 2 denotes the people/citizen body of Rome (the Roman people as a political social group). These are closely related but distinct: one is the civilization/culture, the other is the collective people/society. They are not strictly identical and should remain separate."
68,350,Roman culture (Roman civilization),engineering,0.603264275958496,False,0.81,"Entity 1 refers broadly to the culture/civilization of ancient Rome (social customs, arts, architecture, Greek influence). Entity 2 is the specific field of engineering, described as a Roman innovation linked with architecture. These are related (engineering is an aspect of Roman culture) but not identical. They are different types/scope: one is an entire civilization/culture, the other is a technical discipline within that culture. Therefore they should not be merged."
68,350,Atlas Mountains,southern Spain,0.602460888233787,False,0.89,"The Atlas Mountains are a mountain range in northwest Africa (Morocco, Algeria, Tunisia). 'Southern Spain' is a region of the Iberian Peninsula in Europe. They are geographically distinct and not the same place — related across the Strait of Gibraltar but not identical."
68,350,Atlas Mountains,western Mediterranean,0.6014689141419703,False,0.9,"The Atlas Mountains are a specific mountain range in northwest Africa, while the 'western Mediterranean' is a broader maritime region. They are related geographically (the Atlas border the southern Mediterranean coast) and both feature in Roman/Carthaginian context, but they are not the same place or interchangeable names for the same entity."
69,350,Roman proletariat,Romans,0.8128099048110026,False,0.14,Entity 1 (
69,350,Roman proletariat,Romans,0.7923026868580142,False,0.88,"Entity 1 (Roman proletariat) denotes a socioeconomic subgroup — the poor/proletarian element living in tenements — whereas Entity 2 (Romans / Roman people / citizen body) denotes the broader political community/citizen body of Rome during the republican period, of which the proletariat is a component. They are related (subset vs whole) but not identical."
69,350,Roman proletariat,Romans,0.764461949973524,False,0.86,"Entity 1 (Roman proletariat) refers specifically to the poorer, lower-class element living in crowded tenements in Rome. Entity 2 (Romans) denotes the broader citizen body of Rome during the republican period, including social classes and noting that many citizens became proletarians over time. These are not strictly identical: one is a subset/social class within the broader collective 'Romans'. They are related but distinct (general citizen body vs. a particular socioeconomic subset)."
69,350,Roman proletariat,proletarii,0.7081109912558579,True,0.89,Both names refer to the same social class in ancient Rome: the proletarii (Latin) — the poorest citizens whose main contribution was seen as bearing children and who lived in overcrowded urban tenements. The descriptions are consistent and complementary rather than referring to distinct groups.
69,350,proletarii (Roman proletariat),Romans,0.7008918828813322,False,0.86,"Entity 1 refers specifically to the poorest class within Roman society (the proletarii, the proletariat). Entity 2 refers to the entire body of Roman citizens / Roman people, a broad political and cultural community that includes multiple classes and explicitly notes that some citizens became proletarians. These are related (proletarii are a subset of Romans) but not identical. Therefore they should not be merged."
69,350,proletarii (Roman proletariat),Romans,0.6992920550472811,False,0.9,"Entity 1 (proletarii/Roman proletariat) refers specifically to the poorest class within Roman society. Entity 2 (Romans/Roman citizen body) refers to the entire citizen body/political community of Rome, which includes all classes (of which the proletarii are a subset). They are related but not identical—one is a subgroup of the other, not the same entity."
69,350,proletarii (Roman proletariat),Italian peasant,0.6867025205281485,False,0.82,"The proletarii (Roman proletariat) denotes a specific social class in Rome — the poorest urban Roman citizens — whereas 'Italian peasant' describes a broader rural peasant population in Italy, typically in the early republic and gradually impoverished. They are related (both lower social strata) but are distinct groups (urban Roman citizen class vs rural Italian peasants). Therefore they should not be merged."
69,350,proletarii (Roman proletariat),Roman ruling élite,0.6744861200960688,False,0.9,"These refer to different social groups within Roman society. 'proletarii' (the Roman proletariat) are the poorest class, distinct from the ruling elite. The Roman ruling elite is the cohort of powerful, governing classes (senators, equites, aristocracy) and is essentially the opposite social stratum. They are related but not identical."
69,350,proletarii (Roman proletariat),plebs,0.667669250461121,False,0.91,"The 'proletarii' (Roman proletariat) and the 'plebs' (plebeians) are distinct social classes in Roman society: proletarii were the poorest class often seen as contributing little beyond offspring, while plebs/plebeians were the commoner political class who exercised collective actions and won political concessions. They overlap socially but are not identical."
69,350,proletarii (Roman proletariat),Rome's allies,0.6491790483454154,False,0.86,"The proletarii (Roman proletariat) were the poorest class of Roman citizens within Roman society. ""Rome's allies"" or allied/satellite peoples refers to non-citizen communities subject to levies who provided manpower; they are distinct social/political groups (citizen poor vs allied communities). They are related in military context but not the same entity."
69,350,proletarii (Roman proletariat),Roman thinkers,0.6417667177125451,False,0.9,The two entities refer to different collective groups. 'proletarii (Roman proletariat)' denotes a specific socioeconomic class: the poorest Roman citizens. 'Roman thinkers' denotes intellectuals from Rome concerned with moral and political traditions. They are related (both Roman groups) but not the same entity.
69,350,proletarii (Roman proletariat),Roman provinces,0.641082322507184,False,0.96,"The two entities refer to clearly different kinds of things: 'proletarii (Roman proletariat)' denotes a social class/people (the poorest Roman citizens), while 'Roman provinces' denotes territorial/administrative regions of the Roman state. They are related (proletarii lived within provinces) but are not the same entity type or identical referent."
69,350,proletarii (Roman proletariat),slaves,0.6369387463750268,False,0.9,"The proletarii (Roman proletariat) were a specific social class of Roman citizens regarded as the poorest free citizens, distinct from slaves who were unfree persons without rights or property. The descriptions indicate different legal and social statuses (free citizens vs people without property/families below all classes). Therefore they are not the same entity."
69,350,proletarii (Roman proletariat),Roman army,0.6353487685926411,False,0.95,"The two entities refer to different classes of subjects: Entity 1 is a social class (the proletarii, the poorest Roman citizens) while Entity 2 is the Roman military organization (the Roman army). They are related historically but are not the same entity and should not be merged."
69,350,proletarii (Roman proletariat),Latins,0.6239952438145411,False,0.85,"The proletarii (Roman proletariat) are the poorest class of Roman citizens — a social class — whereas the Latins are an ethnolinguistic group/people from Latium including early inhabitants of Rome. They are distinct types: one is a socioeconomic class within Roman society, the other is an ethnic/tribal group/people. They are related historically but not identical."
69,350,proletarii (Roman proletariat),Roman army,0.6200184786201207,False,0.78,The proletarii (Roman proletariat) are a social class of poor Roman citizens; the Roman army is the military organization of Rome. They are related (some proletarii could be conscripted or serve) but are distinct entity types and not the same entity.
69,350,proletarii (Roman proletariat),Rome's allies,0.6094355560948094,False,0.9,"The proletarii (Roman proletariat) were the poorest class of Roman citizens within Roman society, distinct social class. ""Rome's allies"" refers to allied or satellite communities who were non-citizen or subject peoples providing manpower to Rome. They are different kinds of collectives: one is an internal socioeconomic class of Roman citizens, the other is external allied/satellite peoples. They are related (both provided manpower) but not the same entity."
71,351,Antioch,Actium,0.6356266287992745,False,0.9,"Antioch and Actium are distinct historical places: Antioch is a major ancient city (notably in Syria) while Actium is the site of the naval battle and a location in western Greece. They are different names and refer to different geographic locations/events, not the same entity."
71,351,curiales,magistrates,0.6308454479623782,False,0.72,"Curiales (city councilors / city-fathers) were municipal elites who governed Roman cities; magistrates are officials (with various magistracies) whose powers were checked by the plebs. These are related but distinct categories: curiales refers to the municipal council/collective of city notables, while magistrates refers to holders of specific official magistracies. They are not identical."
71,351,curiales,Roman ruling élite,0.6281354382376501,False,0.86,"'Curiales' (city councilors/local city-fathers) are municipal elites governing cities; 'Roman ruling élite' is a broad term for the ruling elite of Rome/state. The first is a specific class of local municipal notables within the broader Roman elite. They are related but not identical: one is a specific subset/role, the other is a general category. Therefore they should not be merged."
71,351,curiales,Tribunes of the People,0.6222567190605248,False,0.92,"The two entities refer to different Roman institutions. 'Curiales' (city-fathers) were local municipal elites who governed cities and managed local administration and finances. 'Tribunes of the People' were an elected magistracy (ten tribunes) with powers to propose legislation and veto magistrates, distinct in function, selection, and scope from municipal curiales. They are neither the same organization nor interchangeable roles."
72,351,amphitheatre,Roman culture (Roman civilization),0.616636048225658,False,0.9,"The first entity is a specific type of structure (amphitheatre), a class of architectural/cultural object. The second entity is the broad culture/civilization of Rome. They are related (amphitheatres are features of Roman culture) but are not the same entity type or identical referents. Therefore they should not be merged."
74,354,Roman religion,Roman culture (Roman civilization),0.6541627107465922,False,0.86,"Roman religion is a specific aspect of Roman life (religious practices, rituals, public cult) while Roman culture/civilization is the broader cultural, social, artistic, and material civilization of Rome. They are related (religion is part of culture) but not identical entities."
74,354,Roman religion,Roman culture (Roman civilization),0.651918584291683,False,0.88,"Roman religion is a specific component/aspect of Roman culture/civilization (religious practices, rituals, public cult), whereas Roman culture (Roman civilization) denotes the whole society, its material achievements, social customs, and broader cultural synthesis. They are related but not identical: one is a subset/aspect of the other, not the same entity."
74,354,Roman religion,Romans,0.6443040325035561,False,0.92,"The two entities refer to different concepts: one is a cultural/religious system ('Roman religion') and the other is the people/citizen body of Rome ('Romans'). They are related but not identical—religion is an aspect/practice of Roman society, while Romans are the collective people who practice it. Therefore they should not be merged."
74,354,Roman religion,Christianity,0.6383604437971365,False,0.93,"Roman religion denotes the traditional polytheistic, state-centered religious practices of ancient Rome. Christianity is a distinct religion that emerged within the Roman Empire and was sometimes described as being 'cradled' by it, but it is a separate faith with different beliefs, practices, and identity. They are related historically (one influenced the other and coexisted) but are not the same entity."
74,354,Roman religion,Roman census,0.6249838126326691,False,0.8,"Roman religion (a set of public rituals and beliefs) is a cultural/religious system, while the Roman census is a periodic administrative event/procedure. They are related (the census was part of Roman public administration and social organization) but are distinct entities of different types and functions. They should not be merged."
74,354,Roman religion,mystery religions,0.6178418630398049,False,0.9,"Roman religion refers broadly to the state/public religious system and rituals integral to Roman civic life, while 'mystery religions' denotes a class of foreign/Eastern cults (mystery cults) that supplemented Roman spiritual life. They are related (mystery religions operated within the wider religious landscape of Rome) but are distinct categories: one is the overarching Roman public religion, the other a subset/type of imported private cults. They are not identical and should not be merged."
74,354,Roman religion,Roman Mediterranean,0.6051601138183822,False,0.92,The two entities refer to different concepts: one is a cultural/religious system (Roman religion) and the other is a geographic/political region (Roman Mediterranean). They are related (Roman religion practiced within the Roman Mediterranean) but are not identical and should not be merged.
74,354,Roman religion,Roman sculpture,0.601822940955123,False,0.86,Roman religion (religious practices and rituals of Rome) and Roman sculpture (artistic works) are distinct cultural domains; they refer to different types of cultural phenomena rather than the same entity. They are related as aspects of Roman culture but are not identical and should not be merged.
76,355,Greek mythology,Greek civilization,0.7149179413672436,False,0.9,"Greek mythology (the body of myths, gods, and religious stories) is a distinct concept from Greek civilization (the broader historical culture, institutions, language, art, and societal influence). They are closely related and overlapping, but not identical — one is a mythological/religious corpus, the other is the overall civilization and cultural heritage. Therefore they should not be merged."
76,355,Graeco-Roman gods,Roman culture (Roman civilization),0.666677667025538,False,0.9,"The two entities are different types of cultural referents. ""Graeco-Roman gods"" (classical pantheon) refers specifically to the set of deities worshipped in Roman religion, often reflecting Greek (Hellenic) and Roman syncretism. ""Roman culture (Roman civilization)"" denotes the broader civilization, social customs, arts, architecture, and institutions of ancient Rome. The pantheon is an element or component of Roman culture but not identical to the civilization as a whole, so they should not be merged."
76,355,Greek mythology,Greeks,0.6530224524017572,False,0.95,These refer to different kinds of entities: one is a cultural/mythological tradition ('Greek mythology') and the other is the people group ('Greeks'). They are related (the mythology belongs to the Greeks) but are not the same entity and should not be merged.
76,355,Greek mythology,Greek civilization,0.6451360659788774,False,0.93,"Greek mythology (the body of myths, gods, and religious stories) is a distinct cultural/religious tradition, whereas Greek civilization refers to the broader social, political, intellectual, and material culture of ancient Greece. They are related (mythology is part of the civilization) but not identical, so they should not be merged."
76,355,Greek mythology,Greek civilization,0.6160125734731876,False,0.9,"The two entities refer to distinct but related concepts: 'Greek mythology' is the body of myths and religious stories of ancient Greece, while 'Greek civilization' is the broader cultural, political, and intellectual tradition (including language, institutions, art, and influence) of ancient Greece. They are not identical — mythology is a component of Greek civilization but not the same entity."
76,355,Graeco-Roman gods,Greek civilization,0.6113039167795612,False,0.9,"The first entity is the Graeco-Roman (classical) pantheon of gods — a set of deities in Roman religion derived largely from Greek models. The second entity is the broader Greek civilization/cultural heritage. These are related (Greek influence shaped the Graeco-Roman gods) but are not the same entity: one is a pantheon of deities, the other is an entire civilization and cultural tradition."
76,355,Greek mythology,Greek civilization,0.6068421061192985,False,0.87,"Greek mythology refers specifically to the body of myths, gods, heroes and religious narratives of ancient Greece. Greek civilization (or Greek culture/inheritance) refers broadly to the society, language, institutions, art, and cultural/intellectual heritage of ancient Greece. These are related but distinct concepts (mythology is a component of the broader civilization), not strictly identical."
77,355,imperial cult,Roman religion,0.6247624828348426,False,0.79,"The imperial cult is a specific religious practice within the broader sphere of Roman religion. Roman religion denotes the overall public religious system and rituals of Rome, whereas the imperial cult refers specifically to worship of the emperor and associated divine kingship. They are related but not identical."
79,356,Roman pantheon,Graeco-Roman gods,0.7778029136986646,True,0.9,"Both entries refer to the same concept: the collection of gods worshipped in Roman religion, i.e., the Roman/classical pantheon. 'Graeco-Roman gods' (alias 'classical pantheon') emphasizes the syncretism with Greek deities but denotes the same pantheon as the Roman pantheon in the context of Roman religion. They are not distinct entities."
79,356,Roman pantheon,Roman religion,0.7049259226115845,False,0.91,"The Roman pantheon (the set of gods) is a component of Roman religion (the broader public, civic religious system and practices). They are related but not identical: one is the collection of deities and their cults, the other is the overall religion and ritual practice of Rome. Therefore they should not be merged."
79,356,Roman pantheon,Roman culture (Roman civilization),0.650068122464172,False,0.85,"The first entity is the Roman pantheon (the set of gods and religious beliefs). The second is Roman culture / civilization (broad social, artistic, architectural, and civic practices). These are related—Roman religion is part of Roman culture—but they are distinct categories: a pantheon (religious system) vs an entire civilization. They should not be merged."
79,356,Roman pantheon,Roman culture (Roman civilization),0.6419422934647045,False,0.9,"The two entities refer to related but distinct concepts. ""Roman pantheon"" is specifically the set of gods and religious beliefs in ancient Rome (the classical/Graeco-Roman gods). ""Roman culture (Roman civilization)"" denotes the broader civilization, culture, social customs, material achievements and Greek influences. One is a component (religion/mythology) of the other (civilization), not identical."
79,356,Roman pantheon,Romans,0.6135299843862976,False,0.9,"The Roman pantheon is a system of gods and religious beliefs (a cultural/religious concept), while the Romans refers to the people/citizen body of Rome (a collective social and political entity). They are closely related but are distinct entity types and concepts, not the same historical entity."
79,356,Roman pantheon,imperial cult,0.6083062223159205,False,0.8,"The two entities refer to related but distinct concepts. The Roman pantheon is the collection of Roman deities and their myths (the set of gods), while the imperial cult is a specific religious practice/rite that involved worship or veneration of the emperor and integration with traditional deities across the empire. They are connected (the imperial cult engaged with the pantheon) but are not the same entity."
79,356,Roman pantheon,Christianity,0.606054858559925,False,0.92,"The two entities refer to different kinds of cultural/religious concepts. The 'Roman pantheon' is the set of gods and religious cults of ancient Rome (syncretized with Greek deities). 'Christianity' is a distinct religion that later spread within and was described as being cradled by the Roman Empire. They are related historically (interaction, succession) but are not the same entity."
79,356,Roman pantheon,Roman Empire,0.6008308064184937,False,0.9,The Roman pantheon is the set of gods and religious beliefs; the Roman Empire is a political/state entity. They are related but clearly distinct types (cultural pantheon vs state/empire) and not the same historical entity.
80,356,Egyptian gods,Roman pantheon,0.7024282166838738,False,0.95,"These are distinct cultural/religious pantheons from different civilizations: the Egyptian gods are the deities of ancient Egypt, while the Roman pantheon (Graeco-Roman gods) refers to the gods of ancient Rome, often syncretized with Greek deities. They are related as both are sets of gods, and there was cultural exchange, but they are not the same historical entity and should not be merged."
80,356,Egyptian gods,Roman pantheon,0.6276788448793847,False,0.87,"These are distinct cultural-religious systems: Egyptian gods refers to the deities of ancient Egyptian religion, while the Roman pantheon (Graeco-Roman gods) refers to the gods worshipped in ancient Rome, often syncretized with Greek deities. They are related as both are pantheons and could influence each other, but they are not the same entity."
80,356,Tyana,Actium,0.6219409767015485,False,0.85,Tyana and Actium are distinct historical places: Tyana is an ancient city in Cappadocia associated with the philosopher Apollonius of Tyana; Actium is a coastal location in Greece known for the naval Battle of Actium. They are not the same entity and should not be merged.
80,356,Egyptian gods,imperial cult,0.6172628271388527,False,0.9,"These refer to different concepts. ""Egyptian gods"" are the deities of the ancient Egyptian religious system; the ""imperial cult"" is a specific religious practice/institution (not a set of gods) that linked divinity to emperors and traditional patrons and spread through the Roman empire. They are related (imperial cult could incorporate local gods where practiced) but are not the same entity."
82,357,Roman rule,Roman provinces,0.77718783733477,False,0.9,"The two entities refer to related but distinct concepts. ""Roman rule"" denotes the abstract political control or authority exercised by Rome, while ""Roman provinces"" are the concrete administrative units through which that control was exercised. They are not identical: provinces are one mechanism/institution of Roman rule, not synonymous with the general concept of Roman political authority."
82,357,Roman rule,Roman Empire,0.769715828082658,True,0.73,"Entity 1 ('Roman rule') refers to the political control exercised by Rome, which is a generic description of Rome's governance. Entity 2 ('Roman Empire') is a specific political state—the empire ruled by Roman emperors. While closely related, 'Roman rule' is a descriptive phrase for the exercise of Roman authority rather than a distinct named political entity; however in the context of a knowledge graph these mentions point to the same historical state/political authority. They are not different entities (one is not a separate organization or place) but different surface forms of the same concept: Roman political rule embodied by the Roman Empire. Therefore they should be merged."
82,357,Roman Empire,Roman ruling élite,0.761877671380039,False,0.9,"The two referents are related but not identical. 'Roman Empire' names the political state/imperial institution, while 'Roman ruling élite' denotes the social/political group (elite class) within Rome that exercised power. They are distinct entity types (state vs. ruling group) and should not be merged."
82,357,Roman Empire,Roman Republic,0.754447643243058,False,0.95,"The Roman Republic and the Roman Empire are distinct political entities/periods in Roman history. The Republic refers to the earlier republican system of government (c. 509–27 BC) with its institutions, while the Empire refers to the later autocratic imperial system ruled by emperors. They are related and sequential but not identical, so they should not be merged."
82,357,Roman Empire,Roman army,0.7496814817315497,False,0.93,"The Roman Empire (a state/political entity) and the Roman army (the military organization of Rome) are closely related but clearly distinct: one is the polity/government, the other is its armed forces. They are different entity types and not identical."
82,357,Roman Empire,Romans,0.7447165337675122,False,0.92,"The two entities refer to related but distinct concepts: one is the political/state entity 'Roman Empire' (an imperial government ruled by emperors) and the other is the 'Romans' as a people/citizen body, particularly in the Republican period. They differ in type (state vs people) and historical scope/function, so they should not be merged."
82,357,Roman Empire,Romans,0.7388032617142688,False,0.93,"These are related but not identical. 'Roman Empire' denotes the imperial state/political entity ruled by emperors; 'Romans' denotes the people/citizen body, especially in the republican period. One is a state/institution, the other a population/citizenry with different roles and attributes, so they should not be merged."
82,357,Roman Empire,Roman army,0.7092014635230367,False,0.92,"The Roman Empire (a political state) and the Roman army (the armed forces) are distinct entities: one is the state/government/political structure, the other is its military organization. They are closely related but not identical or interchangeable."
82,357,Roman Empire,Roman Republic,0.7048084990340303,False,0.95,"The Roman Republic and the Roman Empire are distinct political forms of Rome at different historical periods: the Republic was the earlier republican government for ~450 years, while the Empire was the subsequent imperial system ruled by emperors. They are related but not identical, so they should not be merged."
82,357,Roman Empire,Roman Senate,0.7008712225482165,False,0.83,"The Roman Empire (a state/political entity ruled by emperors) and the Roman Senate (a political governing body/organization within Rome) are related but distinct entities: one is the imperial state, the other is an institution within Roman government. They are not the same and should not be merged."
82,357,Roman Empire,senatorial power,0.6921625104595308,False,0.9,"The two entities refer to different things: 'Roman Empire' is the state/political entity ruled by emperors, while 'senatorial power' denotes the authority exercised by the Roman Senate — an aspect or institution within Roman government, not the same entity as the empire itself."
82,357,Roman Empire,Roman provinces,0.68262190584307,False,0.88,"The two entities refer to different concepts: 'Roman Empire' is the overarching political state ruled by emperors, while 'Roman provinces' are the administrative subdivisions within that state. They are closely related but not identical—one is the state, the other is its constituent regions—so they should not be merged."
82,357,Roman Empire,Romans,0.6807776120195019,False,0.96,"The two entities refer to related but distinct concepts: one is the political state/imperial institution ('Roman Empire') and the other is the body of people/citizens of Rome during the republican period ('Romans'). They differ in type (state vs people) and in historical scope and functions, so they are not the same entity and should not be merged."
82,357,Hellenistic kingdoms,Seleucids,0.6781169744613853,False,0.82,"The Seleucids are one of the Hellenistic kingdoms. ""Hellenistic kingdoms"" is a collective category referring to multiple successor states (including the Seleucid Empire). The two mentions are related but not identical: one is the general class, the other is a specific Hellenistic state. They should not be merged."
82,357,Roman Empire,Romans,0.6601078337930428,False,0.87,These refer to related but distinct concepts: one is the political state/imperial institution (Roman Empire) and the other is the body of Roman citizens/people (Romans). They are not identical entities and should not be merged.
82,357,Roman Empire,Roman thinkers,0.6522418331862968,False,0.86,"These are different types of entities: one is a political state (Roman Empire) and the other is a collective of people (Roman thinkers). They are related (thinkers from Rome within the broader Roman world) but not the same historical entity, so they should not be merged."
82,357,Roman Empire,Kings of Rome,0.6464771681396503,False,0.79,"The Roman Empire (the imperial state ruled by emperors) is a different historical entity from the office/group 'Kings of Rome' (the early monarchs of the Roman Kingdom before the Republic). They represent distinct governmental phases/roles: monarchy vs later imperial state. They are related but not identical, so they should not be merged."
82,357,Hellenistic kingdoms,Ptolemies,0.6449383355054605,False,0.8,"'Hellenistic kingdoms' is a broad category referring to the successor states that emerged after Alexander the Great (the Diadochi kingdoms). 'Ptolemies' refers specifically to the Ptolemaic dynasty/kingdom in Egypt, which is one of the Hellenistic kingdoms. They are related (the Ptolemies are a member of the Hellenistic kingdoms category) but not identical. Therefore they should not be merged."
